customer_id,customer_key,first_name,last_name,full_name,email,phone,address_line1,city,state,zip_code,country,customer_segment,industry,customer_status,acquisition_channel,registration_date,lifetime_value_usd,is_vip,created_at,updated_at
289,CUST-00289,Kimberly,Lopez,Kimberly Lopez,ginalynn@example.net,+1-912-771-1307x2407,81563 Randy Meadows Suite 074,Coreyfurt,VA,55890,US,Mid-Market,Real Estate,Prospect,Social Media,2019-12-12,9182.34,0,2019-05-11T16:32:30.102089,2024-03-10T08:07:32.096019
290,CUST-00290,Gregory,Hill,Gregory Hill,drodriguez@example.net,313.310.0943,96661 Jessica Square Suite 732,West Dana,VT,78660,US,Mid-Market,Education,Active,Social Media,2022-04-02,237392.04,0,2020-01-07T01:45:40.381495,2024-01-02T03:17:26.700413
291,CUST-00291,Jackson,Velez,Jackson Velez,melissa32@example.com,+1-312-425-7207x6502,579 Tracy Gateway,Rodrigueztown,OK,89636,US,Mid-Market,Logistics,Active,Paid Search,2022-05-10,111262.85,0,2024-12-06T11:54:04.716905,2024-11-01T17:47:37.427357
292,CUST-00292,Alicia,Jackson,Alicia Jackson,garcialinda@example.com,775.984.7457x054,8026 Donna Divide,Tylerbury,OK,97626,US,Mid-Market,Media,Active,Social Media,2019-01-10,78939.17,0,2022-11-14T11:31:42.712553,2024-06-06T15:26:56.279979
293,CUST-00293,Jamie,Davis,Jamie Davis,rfowler@example.net,+1-287-782-4556x9644,7954 Tara Parks,South Erin,NC,38483,US,Mid-Market,Finance,Active,Event,2024-06-11,46918.99,1,2022-05-14T10:05:19.213734,2024-08-31T03:23:22.922031
294,CUST-00294,Kevin,Roberts,Kevin Roberts,chavezjeff@example.net,607-440-6500,8821 Thomas Street Apt. 691,Jefferyfort,MI,33102,US,Enterprise,Manufacturing,Active,Event,2023-08-07,111845.14,0,2023-09-06T17:28:56.407773,2024-08-21T03:48:00.699797
295,CUST-00295,Roberto,Rasmussen,Roberto Rasmussen,samantha94@example.org,001-565-692-3426,49782 Patton Village Suite 128,Bensonhaven,TX,93902,US,Consumer,Technology,Active,Referral,2018-09-08,213280.16,1,2020-07-02T22:05:55.593866,2024-05-09T15:14:19.510141
296,CUST-00296,Steven,Ali,Steven Ali,bernardrobert@example.org,+1-843-498-5298x940,078 Combs Corner Apt. 415,Port Kellyfort,UT,43926,US,Mid-Market,Logistics,Active,Event,2021-03-25,241906.53,0,2024-01-19T04:29:08.339090,2024-02-14T10:45:09.039053
297,CUST-00297,Brenda,Dixon,Brenda Dixon,zacharyhart@example.com,(332)344-0793,91813 Dale Burg,Myersville,ME,53527,US,SMB,Finance,Churned,Partner,2023-01-07,72945.39,0,2021-05-21T09:17:26.522280,2024-03-08T08:38:31.168669
298,CUST-00298,Jimmy,Abbott,Jimmy Abbott,nvillarreal@example.org,(320)922-3288x37744,466 Steven Via Suite 204,Wilsonfurt,AL,76593,US,Mid-Market,Retail,Active,Partner,2019-10-28,56448.28,0,2020-02-13T20:36:20.672268,2024-08-24T02:38:14.454753
299,CUST-00299,Patricia,Harvey,Patricia Harvey,sydney77@example.com,3254883586,9572 Glover Shoals,Sandraland,PW,85060,US,Mid-Market,Technology,Inactive,Organic,2018-04-19,90543.68,0,2021-05-21T10:49:57.017779,2024-12-18T07:04:59.537512
300,CUST-00300,Catherine,White,Catherine White,david59@example.net,(999)761-0023x117,312 Campos Manor,North Cherylville,AZ,98796,US,Consumer,Media,Active,Partner,2022-12-16,221119.49,0,2018-07-06T06:51:16.791066,2024-10-06T09:17:00.699192
301,CUST-00301,Catherine,Pittman,Catherine Pittman,daniel76@example.org,+1-598-333-4774x3326,130 Patricia Lake,Carrollland,MA,24789,US,SMB,Government,Prospect,Event,2024-06-18,119926.94,1,2022-10-11T02:45:56.930952,2024-12-16T12:49:11.667223
302,CUST-00302,Jessica,Rice,Jessica Rice,ashleywells@example.com,(698)321-7661x912,3098 Johnson View,Sandraview,MS,92680,US,Consumer,Real Estate,Active,Referral,2019-05-01,243108.74,0,2020-07-03T19:20:10.542525,2024-11-15T07:32:06.821897
303,CUST-00303,Eric,Roberts,Eric Roberts,melissafrederick@example.net,669-508-1974x0056,23850 Trevor Valley Apt. 516,New Timothyberg,KY,95309,US,Consumer,Logistics,Prospect,Partner,2021-09-27,86456.44,0,2018-04-17T16:33:30.586011,2024-01-14T00:42:40.121140
304,CUST-00304,William,Santos,William Santos,kimberly30@example.org,8388960870,6821 Wilson Ridges,Michaelmouth,NE,08093,US,Mid-Market,Government,Churned,Organic,2021-01-07,207932.01,0,2019-09-01T18:18:47.723243,2024-02-03T16:02:50.207470
305,CUST-00305,Alejandro,Gutierrez,Alejandro Gutierrez,ritteralexis@example.net,701.702.7240,2967 Diane Club,Shawnaborough,NM,92940,US,SMB,Retail,Active,Paid Search,2023-04-08,233717.09,0,2023-02-23T05:15:05.424787,2024-05-10T15:31:18.589069
306,CUST-00306,Robyn,Robinson,Robyn Robinson,kimberly43@example.net,558-481-0569x741,8315 Barry Freeway,Santosmouth,DE,03291,US,SMB,Media,Active,Organic,2022-12-28,63026.02,0,2021-06-29T04:58:51.915867,2024-01-13T08:30:51.540639
307,CUST-00307,Joshua,Cruz,Joshua Cruz,brownmelissa@example.com,606.267.0336x2680,95493 Matthew Village Suite 601,Farleyport,PR,70593,US,Mid-Market,Manufacturing,Churned,Partner,2023-10-16,23810.39,0,2021-03-30T17:05:58.643095,2024-07-28T13:44:26.974004
308,CUST-00308,Ashley,Stone,Ashley Stone,pmcdonald@example.org,8442138459,4490 Kurt Shore Suite 427,Smithtown,NH,05351,US,Mid-Market,Retail,Prospect,Partner,2019-02-20,180297.88,0,2024-10-04T19:16:46.824594,2024-06-24T18:08:46.610808
309,CUST-00309,Megan,Robinson,Megan Robinson,hillcheryl@example.com,472-444-4723,10287 Williams Stravenue,North Stephanie,KS,34244,US,Enterprise,Healthcare,Active,Organic,2018-05-30,237162.44,0,2018-02-11T04:45:11.731741,2024-11-05T05:52:22.925733
310,CUST-00310,Melissa,Fernandez,Melissa Fernandez,michaeljones@example.com,381-833-5956,05955 Merritt Landing Suite 490,West Bradley,FL,77994,US,Mid-Market,Real Estate,Inactive,Partner,2018-04-25,159928.3,1,2018-03-07T06:26:11.762163,2024-08-10T21:47:27.865721
311,CUST-00311,Lindsey,Dixon,Lindsey Dixon,shelby69@example.org,+1-226-911-3989x8681,4394 Mark Union Suite 375,Lake Johnchester,MN,10946,US,SMB,Manufacturing,Inactive,Referral,2023-06-19,201269.69,1,2020-06-18T16:08:37.957646,2024-07-04T01:34:19.206949
312,CUST-00312,Robin,Valdez,Robin Valdez,ohartman@example.net,(783)769-2944,66829 Chen Trail,East Nancy,AL,22360,US,SMB,Logistics,Active,Event,2022-03-27,15448.3,1,2018-11-05T17:40:15.391021,2024-04-06T09:29:45.094756
313,CUST-00313,Angela,Conrad,Angela Conrad,mollybass@example.org,001-521-628-8665x268,5999 Virginia Cape,Lake Samanthamouth,PW,54093,US,Consumer,Logistics,Inactive,Referral,2023-03-14,85378.05,0,2022-06-01T09:45:28.989468,2024-09-28T02:17:11.975974
314,CUST-00314,Ryan,Todd,Ryan Todd,jenniferlawrence@example.net,920-499-5765,34750 Mitchell Lights Suite 220,South April,OK,81172,US,SMB,Education,Prospect,Paid Search,2022-11-25,243855.84,0,2020-03-14T12:33:11.841611,2024-05-07T03:05:01.977832
315,CUST-00315,Gabriel,Roberts,Gabriel Roberts,nicoleroberts@example.com,+1-213-542-1388x209,0534 Dennis Pike,Port Shawn,PW,14868,US,SMB,Media,Churned,Organic,2021-05-28,80119.41,1,2023-01-05T17:41:44.778974,2024-12-02T10:06:33.696255
316,CUST-00316,David,Oneal,David Oneal,linvictoria@example.net,+1-715-213-1528x5478,85380 John Radial Suite 334,Hernandezburgh,VA,65607,US,Enterprise,Manufacturing,Inactive,Referral,2021-06-14,35648.97,0,2019-12-24T07:47:39.770947,2024-03-13T16:15:53.829785
317,CUST-00317,Nancy,Tapia,Nancy Tapia,aaronjones@example.net,+1-432-606-4969x357,7769 Daniels Hill,East Danielport,MT,59112,US,SMB,Government,Churned,Social Media,2023-12-31,62443.43,0,2020-04-11T17:09:23.061555,2024-08-30T10:40:52.966083
318,CUST-00318,Darrell,Marshall,Darrell Marshall,baileyraymond@example.org,001-777-696-3044x836,6766 Gaines Grove Suite 350,Sethbury,OK,22329,US,SMB,Real Estate,Prospect,Paid Search,2020-03-26,47863.61,0,2021-10-02T01:11:14.965056,2024-10-12T07:35:05.241944
319,CUST-00319,Daniel,Donaldson,Daniel Donaldson,cassidysmith@example.net,5617558108,86342 Rivera Forge,North Barry,AK,99476,US,Consumer,Media,Inactive,Social Media,2022-04-11,219829.38,1,2024-07-31T13:08:56.268774,2024-02-07T12:32:31.543661
320,CUST-00320,Raymond,Washington,Raymond Washington,andrew30@example.com,001-416-362-4111x860,94568 Kevin Mount Apt. 149,Bennettchester,CO,29632,US,Enterprise,Finance,Inactive,Partner,2019-02-06,114579.05,0,2024-10-07T08:40:30.032389,2024-07-24T07:47:28.095672
321,CUST-00321,Timothy,Velez,Timothy Velez,patrickkaiser@example.net,(358)617-3906x3757,11823 Watkins Corner Apt. 697,North Katrina,KS,54484,US,Mid-Market,Real Estate,Active,Organic,2021-09-24,13109.83,1,2020-03-07T01:53:34.437870,2024-05-03T15:50:12.242193
322,CUST-00322,Edward,Morris,Edward Morris,rsavage@example.net,987.387.5357,1620 April Crossing,East Samuel,DE,05620,US,Consumer,Manufacturing,Churned,Organic,2021-12-15,211869.51,1,2024-03-13T08:17:08.903238,2024-06-30T05:42:03.190381
323,CUST-00323,Connie,Warren,Connie Warren,sross@example.org,(744)685-9592x24839,3522 Smith Mall Apt. 271,West Jacquelineborough,UT,12801,US,Mid-Market,Manufacturing,Prospect,Paid Search,2018-12-24,191082.26,0,2021-10-06T10:36:02.863075,2024-05-01T03:48:45.308561
324,CUST-00324,Bruce,Harrison,Bruce Harrison,dana35@example.net,8346469459,92134 Jose Cove,Port Alexa,SD,50694,US,Enterprise,Government,Active,Partner,2019-02-04,140673.31,0,2020-04-23T21:20:48.099688,2024-10-09T13:03:38.695099
325,CUST-00325,Brittany,Ramirez,Brittany Ramirez,aclark@example.org,319.222.2705,767 Turner Trace,East Annfurt,WI,51033,US,SMB,Finance,Inactive,Partner,2023-08-26,112863.42,0,2022-12-11T03:52:05.580804,2024-05-09T22:14:47.385102
326,CUST-00326,Mary,Stewart,Mary Stewart,stephaniedougherty@example.com,001-226-787-7418x652,563 Patrick Fall Apt. 375,North Brenda,MA,12835,US,Enterprise,Retail,Active,Social Media,2018-07-19,93612.98,0,2024-05-17T14:53:02.862098,2024-12-01T04:26:58.440334
327,CUST-00327,Wesley,Smith,Wesley Smith,darlene60@example.net,001-344-209-0797x727,92221 Flowers Crest Apt. 705,Port Amyborough,SD,80979,US,SMB,Retail,Active,Partner,2019-11-29,127526.07,0,2023-02-28T22:21:20.205029,2024-05-01T18:07:45.307759
328,CUST-00328,Emily,Yoder,Emily Yoder,rebeccamatthews@example.com,606.560.1382x41270,04485 Matthew Port Apt. 971,North Ianland,HI,42116,US,Enterprise,Healthcare,Active,Event,2024-04-13,83593.66,1,2022-02-19T23:24:55.559612,2024-12-19T11:17:05.969856
329,CUST-00329,Katie,Kramer,Katie Kramer,steven34@example.net,+1-532-540-6424x2956,24474 Tracy Prairie Suite 587,North Stephanie,OR,51052,US,Consumer,Retail,Churned,Partner,2019-07-10,35375.36,0,2019-02-02T23:31:12.281669,2024-07-27T03:33:36.363138
330,CUST-00330,Victoria,Hamilton,Victoria Hamilton,jared88@example.net,918-434-3740x182,559 Barrett Bypass Suite 150,South Thomas,MA,85420,US,Mid-Market,Government,Churned,Event,2022-07-10,210729.18,0,2024-04-27T00:23:50.577076,2024-03-09T11:35:15.286726
331,CUST-00331,Michael,Martin,Michael Martin,gonzaleschristina@example.net,001-966-873-4595,38166 Finley Locks Apt. 282,Oliviahaven,ID,74948,US,Consumer,Real Estate,Active,Social Media,2021-10-29,204029.33,0,2023-04-06T17:29:31.348442,2024-02-17T12:57:39.681935
332,CUST-00332,Mason,Choi,Mason Choi,laura25@example.com,(827)302-3244x1233,85072 Garcia Plaza,Halefort,TN,49822,US,SMB,Finance,Inactive,Partner,2024-10-16,77265.62,0,2023-10-26T22:08:59.587068,2024-09-15T11:28:20.999135
333,CUST-00333,Kathryn,Davis,Kathryn Davis,ricardomurphy@example.com,+1-769-768-1579x0392,099 Melendez Rue Apt. 273,East Kevinland,MA,50841,US,Consumer,Manufacturing,Prospect,Partner,2018-11-25,144619.78,0,2022-07-30T17:43:56.964073,2024-06-04T19:26:53.644736
334,CUST-00334,Justin,Hughes,Justin Hughes,greenstephanie@example.org,(268)417-1516,98670 Valdez Skyway Suite 604,Greenville,PA,59518,US,Consumer,Retail,Churned,Event,2023-10-01,180435.12,1,2021-07-07T06:27:57.327095,2024-10-12T20:20:06.054630
335,CUST-00335,Jennifer,Richard,Jennifer Richard,floydtina@example.net,001-961-620-5943x897,77509 King Junction,Katietown,ND,35528,US,Mid-Market,Technology,Active,Partner,2024-10-19,237077.19,0,2019-04-02T19:54:05.378615,2024-05-10T14:52:51.664939
336,CUST-00336,Andres,Nguyen,Andres Nguyen,howardbenjamin@example.net,(532)918-1227x6457,55029 Patrick Stream,West Saraport,NE,53026,US,Mid-Market,Healthcare,Inactive,Paid Search,2022-06-14,104985.68,1,2018-02-27T05:05:30.846057,2024-12-13T19:57:08.667773
337,CUST-00337,Jonathan,Delgado,Jonathan Delgado,ysanford@example.org,001-944-598-8305,2480 Browning Springs Suite 406,North Kimberly,TN,17509,US,Mid-Market,Government,Churned,Partner,2024-03-06,230169.98,0,2019-12-04T07:24:31.238372,2024-06-18T06:05:01.404288
338,CUST-00338,Kristy,Reid,Kristy Reid,andrewnguyen@example.org,+1-249-779-6958x678,5727 Clark Square Apt. 646,Lake Melissaland,SC,64272,US,Mid-Market,Media,Active,Partner,2018-09-06,81599.86,1,2021-12-05T17:57:57.468233,2024-05-06T09:06:29.181498
339,CUST-00339,Jared,Mercer,Jared Mercer,karen77@example.org,(299)629-5966,68269 Collin Forge Apt. 194,Port Erik,WI,96768,US,Consumer,Education,Active,Social Media,2020-08-01,228074.98,0,2024-11-07T01:25:37.194105,2024-07-20T07:49:04.822287
340,CUST-00340,Michael,Robinson,Michael Robinson,luis51@example.net,+1-858-688-6367x7472,572 Patrick Shoal,Mccannchester,ID,83917,US,SMB,Manufacturing,Churned,Social Media,2024-04-20,48469.91,0,2018-03-16T05:29:27.283389,2024-03-23T01:18:28.482346
341,CUST-00341,Chelsea,Gordon,Chelsea Gordon,udougherty@example.net,529.471.5096,3273 Anderson Circles Apt. 397,Sanchezmouth,IA,23684,US,SMB,Media,Active,Referral,2018-07-25,235400.64,0,2024-10-22T11:46:03.181271,2024-07-02T01:53:16.891072
342,CUST-00342,Daniel,Munoz,Daniel Munoz,johnbowen@example.org,3062876164,0460 Ross Pass Suite 611,Port Jose,GU,76498,US,SMB,Technology,Prospect,Event,2020-04-26,122506.27,1,2023-04-11T03:28:48.139572,2024-02-10T21:54:29.930524
343,CUST-00343,Gary,Gutierrez,Gary Gutierrez,lauraclark@example.org,217-473-4547x57494,403 Elliott Station,Kristopherburgh,OK,83586,US,SMB,Media,Prospect,Paid Search,2020-05-18,72303.45,1,2020-02-18T22:03:15.192822,2024-09-17T23:41:04.227598
344,CUST-00344,Emily,Moore,Emily Moore,dwaynecarter@example.com,830-939-4290x458,2985 Gray Oval,Port Alicia,HI,63939,US,Consumer,Education,Active,Paid Search,2023-08-21,10995.59,0,2024-04-12T01:45:50.250620,2024-01-06T05:01:08.836702
345,CUST-00345,Stacey,Peterson,Stacey Peterson,edwardfranklin@example.net,535-777-9083,1581 Tran Place,Port Brianshire,NC,33003,US,SMB,Logistics,Prospect,Paid Search,2020-03-01,186960.96,0,2019-09-18T10:24:03.998242,2024-10-18T19:13:06.545112
346,CUST-00346,Ian,Mayer,Ian Mayer,hannahbryant@example.org,+1-548-541-3128x403,1805 James Crescent Suite 173,New Bridgetfort,ME,75124,US,Mid-Market,Media,Active,Partner,2024-01-01,174194.74,0,2018-01-25T13:03:15.550757,2024-06-06T06:58:25.048413
347,CUST-00347,Rebecca,Cortez,Rebecca Cortez,briannareid@example.com,9466947258,8354 Garrett Creek Apt. 705,Simpsonburgh,CA,57126,US,Enterprise,Real Estate,Prospect,Partner,2021-02-05,60200.88,0,2022-09-17T03:03:05.177133,2024-02-04T14:41:06.374869
348,CUST-00348,Michelle,Peterson,Michelle Peterson,jamesrodriguez@example.org,548.445.8714,36229 Mark Path Suite 964,West Thomas,PR,40296,US,Mid-Market,Technology,Active,Organic,2022-10-22,103618.69,1,2020-08-05T17:48:40.070691,2024-04-22T01:56:43.060719
349,CUST-00349,Jessica,Calderon,Jessica Calderon,ronald66@example.org,001-260-765-2740x334,5883 Christina Mill Suite 113,West Jennifer,VA,78218,US,Enterprise,Retail,Active,Partner,2020-03-17,244488.72,0,2021-04-15T23:48:47.475418,2024-12-21T10:26:01.621889
350,CUST-00350,Brandon,Hopkins,Brandon Hopkins,mwright@example.net,(301)705-4857x4172,29493 Samuel Islands Suite 884,East Kelseyland,VI,92153,US,Consumer,Logistics,Inactive,Event,2022-10-25,50264.27,0,2022-12-24T08:17:11.805703,2024-04-24T21:50:07.831980
351,CUST-00351,Melissa,Stein,Melissa Stein,jackmcdonald@example.com,(953)244-9021x666,509 Forbes Parkways,Kristyfort,LA,75843,US,SMB,Manufacturing,Prospect,Organic,2021-02-13,227030.27,0,2020-05-03T01:43:03.513246,2024-01-25T13:29:22.773601
352,CUST-00352,Charles,Davis,Charles Davis,schmidtlauren@example.org,001-479-731-6477,95786 Richard Hill,New Mariatown,AL,30022,US,Mid-Market,Media,Prospect,Event,2021-11-27,212658.11,0,2020-04-04T00:20:34.870015,2024-02-25T01:56:50.563135
353,CUST-00353,Melissa,Silva,Melissa Silva,mvaldez@example.net,(292)432-3421x089,55333 Martin Groves Apt. 350,South David,MS,03833,US,Mid-Market,Government,Active,Organic,2023-05-17,249294.36,1,2021-02-08T17:49:11.512293,2024-09-29T06:47:23.481424
354,CUST-00354,Jodi,James,Jodi James,xgonzalez@example.com,001-511-328-9812,955 Lee Course Suite 748,South Allenfurt,AS,55553,US,Consumer,Retail,Prospect,Paid Search,2021-02-16,219247.42,0,2020-10-20T04:30:55.068392,2024-11-09T20:13:08.967248
355,CUST-00355,Michael,Bautista,Michael Bautista,pbautista@example.com,516.470.4502,82270 Caitlyn Fords,Nathanchester,GU,21142,US,SMB,Real Estate,Churned,Organic,2023-11-09,232149.48,0,2020-12-07T13:48:23.055264,2024-03-04T22:00:56.282197
356,CUST-00356,April,Hernandez,April Hernandez,michaelbuckley@example.org,2732465495,70260 Farmer Stravenue Apt. 210,Phyllisland,MT,09194,US,SMB,Logistics,Prospect,Partner,2023-08-31,131317.47,0,2018-10-15T07:42:54.798823,2024-06-23T02:27:19.531363
357,CUST-00357,Tonya,Chase,Tonya Chase,melodypacheco@example.org,577-442-5859x1779,223 Julia Stravenue,Campbellville,IA,30152,US,Consumer,Manufacturing,Active,Organic,2021-10-03,83005.68,1,2019-10-03T17:08:36.898095,2024-09-24T04:35:09.315774
358,CUST-00358,Kevin,Page,Kevin Page,kathleen25@example.com,(429)806-0320x203,97753 Hayes Forest Suite 948,Wilsonview,SD,67936,US,SMB,Retail,Active,Event,2021-03-27,84609.49,0,2024-06-19T10:50:24.553900,2024-05-03T10:26:39.586707
359,CUST-00359,Patricia,Scott,Patricia Scott,dingram@example.net,458-341-5608,1184 Morgan Inlet,Grahamland,VI,66656,US,Mid-Market,Retail,Churned,Event,2023-08-25,224312.17,1,2019-04-12T18:10:25.242335,2024-10-27T03:06:49.813104
360,CUST-00360,Nicole,Dixon,Nicole Dixon,kimberlygonzalez@example.net,(489)729-8808x583,29328 Garrison Harbors,South Kennethhaven,MT,62962,US,SMB,Finance,Inactive,Event,2018-12-29,24298.58,0,2021-04-11T05:14:47.044822,2024-02-19T19:40:37.220820
361,CUST-00361,Sharon,Smith,Sharon Smith,jason99@example.org,8628272362,51342 Martinez Streets,East Scott,TX,36607,US,Consumer,Education,Active,Organic,2019-10-05,65565.93,0,2023-04-29T01:18:05.081656,2024-01-04T22:35:42.785702
362,CUST-00362,David,Collins,David Collins,chall@example.com,889-672-1540,769 Nancy Square,Blakebury,NC,14007,US,Consumer,Manufacturing,Active,Paid Search,2018-09-20,145823.96,0,2018-08-15T09:25:10.019654,2024-09-24T19:46:25.503768
363,CUST-00363,Susan,Grimes,Susan Grimes,bcopeland@example.com,7143448564,73973 Wade Cove,Castroshire,MS,80012,US,SMB,Education,Prospect,Referral,2019-09-09,16000.02,0,2021-08-19T11:29:54.584551,2024-12-04T15:20:07.155199
364,CUST-00364,Patrick,Guzman,Patrick Guzman,johnstondavid@example.org,(899)866-0577x980,92051 Knapp Unions,Lake Stephenview,MI,90024,US,Consumer,Manufacturing,Active,Social Media,2022-02-17,171675.37,0,2020-05-29T09:23:10.697058,2024-12-22T07:55:22.371243
365,CUST-00365,John,Griffin,John Griffin,olyons@example.com,001-523-788-5652x715,16597 Katherine Flats Suite 755,Huangburgh,GA,42805,US,Enterprise,Manufacturing,Active,Partner,2018-05-03,55601.89,0,2018-02-10T17:02:46.181695,2024-03-10T11:06:47.517429
366,CUST-00366,Lance,Hunter,Lance Hunter,katherine82@example.com,+1-813-411-9642x585,49915 Scott Canyon Apt. 824,South Jeffreybury,IA,30101,US,Consumer,Retail,Inactive,Event,2022-06-30,247215.07,0,2021-01-30T13:11:32.778981,2024-10-24T00:26:18.409009
367,CUST-00367,Dustin,Phillips,Dustin Phillips,amassey@example.net,+1-893-662-8969,6553 Fernandez Club Apt. 538,North Tina,WY,67013,US,Consumer,Media,Inactive,Partner,2024-10-01,200597.75,0,2022-12-16T13:15:45.855036,2024-07-14T22:36:05.343091
368,CUST-00368,Daniel,Mckenzie,Daniel Mckenzie,jennifer83@example.com,990-279-7796x120,2151 Hudson Stream Apt. 976,South Jason,NV,41110,US,Mid-Market,Real Estate,Active,Partner,2019-08-06,111963.62,0,2021-10-08T03:20:45.083608,2024-09-03T22:16:49.392182
369,CUST-00369,Mark,Hudson,Mark Hudson,ithomas@example.net,001-350-890-5911,339 Mary Burgs,Chandlermouth,CO,12842,US,Enterprise,Real Estate,Active,Organic,2024-02-17,207279.13,0,2024-08-15T08:27:00.428995,2024-07-29T02:02:28.974528
370,CUST-00370,Stacy,Hughes,Stacy Hughes,vtaylor@example.org,645-826-4712,51571 Smith Rest,New Brianstad,CT,22588,US,Mid-Market,Retail,Active,Partner,2020-11-07,110739.22,0,2018-01-05T10:03:27.400607,2024-12-26T13:22:14.421939
371,CUST-00371,Alexander,Murphy,Alexander Murphy,michele23@example.net,+1-972-483-5129x592,0908 Lindsay Inlet,Danielburgh,OR,68460,US,Consumer,Finance,Churned,Social Media,2020-02-22,202268.67,1,2019-03-04T20:05:03.865307,2024-02-06T11:57:15.360951
372,CUST-00372,James,Moore,James Moore,sharon86@example.com,581-853-5237,0791 Elizabeth Islands,Shermanborough,LA,42485,US,Mid-Market,Media,Inactive,Social Media,2022-04-17,141195.84,1,2018-12-13T06:37:09.907579,2024-10-06T10:46:57.431284
